Document ID,Metadata,Content
aea12dde-abd7-4180-934d-89666994af21,"{'paragraph_num': '—', 'type': 'paragraph', 'location_chapter': 'ESRS E2', 'location_section': '', 'location_subsection': 'TABLE OF CONTENTS'}",Disclosure Requirement E2-5 – Substances of concern and substances of very high concern
1d6e7372-111c-4df4-b1d0-90f64ca9cb9d,"{'paragraph_num': '—', 'type': 'paragraph', 'location_chapter': 'ESRS E2', 'location_section': '', 'location_subsection': 'TABLE OF CONTENTS'}",Disclosure Requirement E2-6 – Anticipated financial effects from pollution-related risks and opportunities
8a2be9e3-912b-4026-a4d8-be70ce3601da,"{'title_num': '', 'type': 'title_subsection', 'location_chapter': 'ESRS E2', 'location_section': '', 'location_subsection': ''}",Objective
dde0d527-d30e-4bd9-943a-566a45182389,"{'paragraph_num': '1.', 'type': 'paragraph', 'location_chapter': 'ESRS E2', 'location_section': '', 'location_subsection': ''}","The objective of this Standard is to specify Disclosure Requirements which will enable users of the sustainability statement to understand: (a) how the undertaking affects pollution of air, water and soil , in terms of material positive and negative actual or potential impacts ; (b) any actions taken, and the result of such actions, to prevent or mitigate actual or potential negative impacts, and to address risks and opportunities ; (c) the plans and capacity of the undertaking to adapt its strategy and business model in line with the  transition to a sustainable economy and with the need to prevent,  control and eliminate pollution. This is to create a toxic-free  environment with zero pollution also in support of the EU Action Plan  “Towards a Zero Pollution for Air, Water and Soil”; (d) the nature,  type and extent of the undertaking’s material risks and opportunities  related to the undertaking’s pollution-related impacts and dependencies , as well as the  prevention, control, elimination or reduction of pollution, including  where this results from the application of regulations, and how the  undertaking manages this; and (e) the financial effects on the undertaking over  the short-, medium- and long-term of material risks and opportunities  arising from the undertaking’s pollution-related impacts and  dependencies."
37cdd1f4-e20d-4002-b363-57a592a8e24c,"{'paragraph_num': '2.', 'type': 'paragraph', 'location_chapter': 'ESRS E2', 'location_section': '', 'location_subsection': ''}","This Standard sets out Disclosure Requirements related to the following sustainability matters : pollution of air, water, soil , substances of concern , including substances of very high concern ."
65353124-12e1-4b24-ac32-9cca57a7d13e,"{'paragraph_num': '3.', 'type': 'paragraph', 'location_chapter': 'ESRS E2', 'location_section': '', 'location_subsection': ''}","“ Pollution of air” refers to the undertaking’s emissions into air (both indoor and outdoor), and prevention, control and reduction of such emissions."
415bbea1-0cd7-44d5-922b-68bfb8b044cc,"{'paragraph_num': '4.', 'type': 'paragraph', 'location_chapter': 'ESRS E2', 'location_section': '', 'location_subsection': ''}","“ Pollution of water” refers to the undertaking’s emissions to water, and prevention, control and reduction of such emissions."
6baf2657-8c37-4ad5-ad55-51be6bec4199,"{'paragraph_num': '5.', 'type': 'paragraph', 'location_chapter': 'ESRS E2', 'location_section': '', 'location_subsection': ''}","“ Pollution of soil ” refers to the undertaking’s emissions into soil and the prevention, control and reduction of such emissions."
6b2eee5e-5d43-426e-ba2b-ff10e6bf1846,"{'paragraph_num': '6.', 'type': 'paragraph', 'location_chapter': 'ESRS E2', 'location_section': '', 'location_subsection': ''}","With regard to “ substances of concern ”, this standard covers the  undertaking’s production, use and/or distribution and  commercialisation of substances of concern, including substances of very high concern . Disclosure Requirements on  substances of concern aim at providing users with an understanding of  actual or potential impacts related to such substances, also taking  account of possible restrictions on their use and/or distribution  and commercialisation."
6145ccac-904f-482e-98ef-fc168aaee92c,"{'title_num': '', 'type': 'title_subsection', 'location_chapter': 'ESRS E2', 'location_section': '', 'location_subsection': ''}",Interaction with other ESRS
5c079c15-0cc0-45ac-a88c-aa86223cc44d,"{'paragraph_num': '7.', 'type': 'paragraph', 'location_chapter': 'ESRS E2', 'location_section': '', 'location_subsection': ''}","The topic of pollution is closely connected to other environmental sub-topics such as climate change, water and marine resources , biodiversity and circular economy . Thus, to provide a comprehensive  overview of what could be material to pollution, relevant Disclosure  Requirements are covered in other environmental Standards as follows: (a) ESRS E1 Climate change which addresses the following seven greenhouse gases connected to air  pollution: carbon dioxide (CO2), methane (CH4), nitrous oxide (N2O),  hydrofluorocarbons (HFCs), perfluorocarbons (PFCs), sulphur hexafluoride  (SF6) and nitrogen trifluoride (NF3). (b) ESRS E3 Water and marine resources which addresses water consumption, in particular in areas at water risk , water recycling and storage. This also  includes the responsible management of marine resources, including the  nature and quantity of marine resources-related commodities (such as  gravels, deep-sea minerals, seafood) used by the undertaking. This  Standard covers the negative impacts, in terms of pollution of water and  marine resources, including microplastics, generated by such  activities. (c) ESRS E4 Biodiversity and ecosystems which addresses ecosystems and species. Pollution as a direct impact driver of biodiversity loss is addressed by this Standard. (d) ESRS E5 Resource use and circular economy which addresses, in particular, the transition away from extraction of  non-renewable resources and the implementation of practices that prevent waste generation, including pollution generated by waste."
7618a54f-7de3-420b-9bed-8c793c258fb9,"{'paragraph_num': '8.', 'type': 'paragraph', 'location_chapter': 'ESRS E2', 'location_section': '', 'location_subsection': ''}",The undertaking’s pollution -related impacts may affect people and communities. Material negative impacts on affected communities from pollution-related impacts attributable to the undertaking are covered in ESRS S3 Affected communities .
247985c0-bcf3-4ce1-81db-d04c0af7683b,"{'paragraph_num': '9.', 'type': 'paragraph', 'location_chapter': 'ESRS E2', 'location_section': '', 'location_subsection': ''}",This Standard should be read in conjunction with ESRS 1 General requirements and ESRS 2 General disclosures .
2a7aae64-0088-4f2a-b590-91651637c2dd,"{'title_num': '', 'type': 'title_subsection', 'location_chapter': 'ESRS E2', 'location_section': '', 'location_subsection': ''}",Disclosure Requirements
da7f2a1a-d2af-4cc4-8317-11df5fdc3194,"{'title_num': '', 'type': 'title_subsection', 'location_chapter': 'ESRS E2', 'location_section': '', 'location_subsection': ''}",ESRS 2 General disclosures
75ac8f33-da60-4bba-a37c-88781dd3357b,"{'paragraph_num': '10.', 'type': 'paragraph', 'location_chapter': 'ESRS E2', 'location_section': '', 'location_subsection': ''}","The requirements of this section should be  read in conjunction with and reported alongside the disclosures  required by ESRS 2 chapter 4 Impact, risk and opportunity management ."
b91b0728-ef8f-484c-8ef2-d105fa45afaa,"{'title_num': '', 'type': 'title_subsection', 'location_chapter': 'ESRS E2', 'location_section': '', 'location_subsection': ''}","Impact, risk and opportunity management"
b056c730-85c5-4f55-aa90-f00eec794f43,"{'title_num': '', 'type': 'title_subsection', 'location_chapter': 'ESRS E2', 'location_section': '', 'location_subsection': ''}","Disclosure Requirement related
 to ESRS 2 IRO-1 – Description of the processes to identify and assess 
material pollution-related impacts, risks and opportunities"
63032af2-85e7-4163-b474-699cb6b697f4,"{'paragraph_num': '11.', 'type': 'paragraph', 'location_chapter': 'ESRS E2', 'location_section': '', 'location_subsection': ''}","The undertaking shall describe the process to identify material impacts, risks and opportunities and shall provide information on: (a) whether the undertaking has screened its site locations and business activities in order to identify its actual and potential pollution -related impacts, risks and opportunities in its own operations and upstream and downstream value chain , and if so, the methodologies, assumptions and tools used in the screening; (b) whether and how the undertaking has conducted consultations, in particular with affected communities."
d108b323-f6c4-4d9b-9bf4-826c48e507bc,"{'title_num': '', 'type': 'title_subsection', 'location_chapter': 'ESRS E2', 'location_section': '', 'location_subsection': ''}",Disclosure Requirement E2-1 – Policies related to pollution
0db9fd8c-7ee7-4230-8613-f22ddca67fc8,"{'paragraph_num': '12.', 'type': 'paragraph', 'location_chapter': 'ESRS E2', 'location_section': '', 'location_subsection': ''}","The undertaking shall describe its  policies adopted to manage its material impacts, risks and opportunities  related to pollution prevention and control."
d0bde981-6659-4fc6-834d-81ecaf825a3a,"{'paragraph_num': '13.', 'type': 'paragraph', 'location_chapter': 'ESRS E2', 'location_section': '', 'location_subsection': ''}","The objective of this Disclosure Requirement is to enable an understanding of the extent to which the undertaking has policies that address the identification, assessment, management and/or remediation of material pollution-related impacts, risks and opportunities."
6982aae9-1323-43e8-b779-8578a3cf950c,"{'paragraph_num': '14.', 'type': 'paragraph', 'location_chapter': 'ESRS E2', 'location_section': '', 'location_subsection': ''}","The disclosure required by paragraph 12 shall contain the information on the policies the undertaking has in place to manage its material impacts, risks and opportunities related to pollution in accordance with ESRS 2 MDR-P Policies adopted to manage material sustainability matters ."
68da35b9-c14f-4950-ad76-c8452a2b75b0,"{'paragraph_num': '15.', 'type': 'paragraph', 'location_chapter': 'ESRS E2', 'location_section': '', 'location_subsection': ''}","The undertaking shall indicate, with regard to its own operations and its upstream and downstream value chain , whether and how its policies address the following areas where material: (a) mitigating negative impacts related to pollution of air, water and soil including prevention and control; (b) substituting and minimising the use of substances of concern , and phasing out substances of very high concern , in particular for non-essential societal use and in consumer products; and (c) avoiding incidents and emergency situations, and if and when they occur, controlling and limiting their impact on people and the environment."
